id_municipio,id_candidato_bd,resultado
2608503,497977,suplente
2608503,607981,eleito por qp
2608503,569977,suplente
2608503,1658464,suplente
2608503,1704510,suplente
2608503,461833,suplente
2608503,713572,suplente
2608503,1804062,suplente
2608503,1500040,eleito por qp
2608503,538200,suplente
2608503,721535,suplente
2608503,201399,suplente
2605905,1125389,suplente
2605905,192093,suplente
2605905,54228,suplente
2605905,1373869,suplente
2605905,1240991,suplente
2605905,623275,suplente
2605905,788547,suplente
2605905,1713567,suplente
2605905,1615987,eleito por qp
2605905,596359,suplente
2605905,670063,suplente
2605905,788498,suplente
2605905,652087,suplente
2605905,597536,suplente
2604106,418870,eleito por media
2604106,1052906,suplente
2604106,154567,suplente
2604106,1220829,suplente
2604106,42947,suplente
2604106,1361122,suplente
2604106,1601831,suplente
2604106,1474587,suplente
2604106,374193,suplente
2604106,1336795,suplente
2604106,643248,suplente
2604106,899655,suplente
2604106,277728,suplente
2604106,1113654,suplente
2604106,1352275,suplente
2604106,1166185,suplente
2604106,1153285,suplente
2604106,1167282,suplente
2604106,1511112,suplente
2604106,1013092,suplente
2604106,1291610,suplente
2604106,794983,suplente
2604106,1462577,suplente
2604106,466557,suplente
2604106,1187056,suplente
2604106,170769,suplente
2604106,1181821,suplente
2604106,1392724,eleito por qp
2604106,466340,suplente
2604106,1215213,suplente
2604106,1181384,suplente
2604106,172040,suplente
2604007,974188,suplente
2604007,1476642,suplente
2604007,1210551,suplente
2604007,1313979,suplente
2604007,864823,eleito por qp
2604007,735339,suplente
2604007,313514,suplente
2604007,937508,suplente
2604007,1707023,suplente
2604007,953222,suplente
2604007,1477350,suplente
2604007,444585,suplente
2604007,303807,suplente
2604007,715468,suplente
2604007,610536,suplente
2604007,93790,suplente
2604007,550328,suplente
2604007,265762,suplente
2604007,546814,suplente
2603801,1335935,nao eleito
2603801,733303,nao eleito
2603801,57417,nao eleito
2603801,1337207,nao eleito
2603801,1068652,nao eleito
2603801,1034994,nao eleito
2603801,1323928,nao eleito
2603801,1268861,nao eleito
2603801,1068042,nao eleito
2603801,1786396,nao eleito
2601052,967353,suplente
2601052,1317813,eleito por qp
2601052,1313994,suplente
2601052,668102,suplente
2601052,948288,suplente
2601052,242820,suplente
2601052,149607,suplente
2601052,1061672,suplente
2601052,1145302,suplente
2601052,1363679,suplente
2601052,1367166,suplente
2601052,1195382,suplente
2603009,1264812,suplente
2603009,1451405,suplente
2603009,1679822,suplente
2603009,1072313,suplente
2603009,1055282,suplente
2603009,1061599,eleito por qp
2603009,722423,suplente
2603009,928657,suplente
2603009,1300593,suplente
2603009,1387575,suplente
2603009,1001628,eleito por qp
2603009,1074956,suplente
2603009,1752285,suplente
2603009,1077076,suplente
2603009,844809,suplente
2603009,1028945,suplente
2609808,1423037,suplente
2609808,1670497,eleito por media
2609808,1262018,suplente
2609808,1090000,eleito por qp
2609808,1153512,suplente
2609808,122256,suplente
2609808,1186790,suplente
2601102,1474225,suplente
2601102,1363462,suplente
2601102,824743,suplente
2601102,922779,suplente
2601102,1273758,eleito por qp
2601102,1164423,suplente
2601102,1022869,suplente
2601102,1009694,suplente
2601102,1255223,suplente
2601102,1339760,suplente
2601102,1207903,suplente
2601102,1029049,suplente
2601102,876513,eleito por qp
2601102,774341,suplente
2601102,1770576,suplente
2601102,1519806,suplente
2601102,1714897,suplente
2601102,1563241,suplente
2601102,549283,suplente
2601102,507588,eleito por qp
2601102,1146502,suplente
2601102,1180869,suplente
2609709,1281263,suplente
2609709,445851,suplente
2609709,445847,suplente
2609709,1090251,suplente
2609709,1103195,suplente
2609709,667606,suplente
2609709,1020575,suplente
2609709,10917,suplente
2609709,320103,suplente
2609709,703828,eleito por qp
2609709,703833,suplente
2609709,341343,suplente
2609709,1335621,eleito por qp
2609709,8676,eleito por media
2607307,1189761,suplente
2607307,675434,eleito por qp
2607307,1685352,suplente
2607307,1099451,suplente
2607307,1054926,suplente
2607307,1216478,suplente
2610004,107286,suplente
2610004,464159,eleito por qp
2610004,1561347,suplente
2610004,1406571,suplente
2610004,1042565,suplente
2610004,1456645,suplente
2610004,1209063,suplente
2610004,877865,suplente
2610004,1594339,suplente
2610004,1052751,suplente
2610004,1159137,suplente
2610004,1165234,eleito por qp
2610004,1267158,suplente
2610004,1325255,suplente
2610004,241879,suplente
2610004,121685,suplente
2610004,1086442,suplente
2609402,594055,suplente
2609402,1586276,suplente
2609402,551009,eleito por qp
2609402,1010186,suplente
2609402,1042523,suplente
2609402,834570,suplente
2609402,1511686,suplente
2609402,465462,suplente
2609402,634024,suplente
2609402,1112150,suplente
2609402,1426072,suplente
2609402,1511691,suplente
2609402,733687,suplente
2609402,634714,suplente
2607604,688655,suplente
2607604,913034,eleito por qp
2607604,,suplente
2607604,835512,suplente
2607604,1554302,suplente
2607604,941435,suplente
2607604,284022,suplente
2607604,102732,suplente
2607604,969922,suplente
2607604,192002,suplente
2607604,153803,suplente
2607604,337931,suplente
2607604,1134660,suplente
2613008,1674758,suplente
2613008,1089149,suplente
2613008,981380,suplente
2613008,805180,suplente
2613008,756410,suplente
2613008,1410244,suplente
2613008,1198818,eleito por qp
2613008,998199,suplente
2613008,1287169,suplente
2613008,929901,eleito por qp
2613008,1140501,suplente
2613008,1750656,suplente
2613008,183922,suplente
2613008,940064,suplente
2613008,953990,suplente
2613008,1112214,suplente
2613008,950154,suplente
2613008,403825,eleito por qp
2613008,1052527,suplente
2600401,1221730,suplente
2600401,67088,suplente
2600401,580146,suplente
2600401,1799500,suplente
2600401,554774,suplente
2600401,511766,suplente
2600401,1057356,suplente
2600401,995645,suplente
2600401,297685,suplente
2600401,1154136,suplente
2600401,671709,suplente
2600401,1074077,eleito por qp
2600401,1094529,suplente
2600401,1297934,suplente
2600401,13739,suplente
2605806,1294728,eleito por qp
2605806,760398,suplente
2605806,1190711,eleito por media
2605806,1556191,suplente
2605806,1140813,suplente
2605806,1034033,suplente
2608008,631102,eleito por qp
2608008,1373895,suplente
2608008,1362062,suplente
2608008,1237105,suplente
2608008,220751,eleito por qp
2608008,714805,suplente
2608008,118650,eleito por qp
2608008,410426,suplente
2608008,1209424,suplente
2608008,845114,eleito por qp
2608008,410590,suplente
2608008,1145644,suplente
2608008,410429,suplente
2608008,1456489,suplente
2606903,612661,eleito por qp
2606903,974664,suplente
2606903,1009465,eleito por media
2606903,1650599,suplente
2606903,1614583,suplente
2606903,99682,suplente
2606903,1215303,suplente
2606903,529138,suplente
2606903,667666,suplente
2606903,1162743,suplente
2606903,1168614,eleito por qp
2606903,1353351,suplente
2606903,898792,suplente
2613602,1365435,suplente
2613602,1666881,suplente
2613602,1282715,suplente
2613602,971544,suplente
2613602,644351,suplente
2613602,785493,suplente
2613602,968885,suplente
2613602,1059564,suplente
2613602,1101672,suplente
2613602,1042551,suplente
2613602,876099,suplente
2613602,1371991,suplente
2613602,1504088,eleito por qp
2612109,1491912,eleito por qp
2612109,1077566,suplente
2612109,364474,eleito por qp
2612109,735723,suplente
2612109,173518,eleito por qp
2612109,1030125,suplente
2612109,735724,eleito por qp
2612109,371272,eleito por qp
2612109,1500054,eleito por media
2603454,1595954,suplente
2603454,1107363,suplente
2603454,717943,suplente
2603454,620790,suplente
2603454,723021,suplente
2603454,1348963,suplente
2603454,757770,suplente
2603454,1035990,suplente
2603454,470586,suplente
2603454,738560,suplente
2603454,260727,eleito por media
2603454,1313381,suplente
2603454,621053,suplente
2603454,1102071,suplente
2603454,174190,suplente
2603454,677531,suplente
2603454,1373689,suplente
2603454,716022,suplente
2603454,1366517,suplente
2603454,234157,suplente
2610103,1210206,suplente
2610103,141082,suplente
2610103,1706109,suplente
2610103,1309521,suplente
2610103,1210435,suplente
2610103,1066518,suplente
2610103,255929,suplente
2610103,774394,suplente
2610103,1017390,suplente
2610103,640958,eleito por qp
2601904,1108551,suplente
2601904,708763,suplente
2601904,458074,suplente
2601904,1417095,suplente
2601904,13403,suplente
2601904,898700,suplente
2601904,56398,suplente
2601904,1440585,suplente
2601904,1397287,suplente
2601904,1102607,suplente
2601904,747702,eleito por qp
2601904,1147026,suplente
2601904,137571,suplente
2601904,1117584,suplente
2601904,1044575,suplente
2601904,1186186,suplente
2601904,913516,suplente
2601904,1153818,suplente
2601904,1264405,suplente
2606804,703980,nao eleito
2606804,520119,nao eleito
2606804,718338,nao eleito
2606804,1081005,nao eleito
2606804,957530,nao eleito
2606804,516169,nao eleito
2606804,1545066,nao eleito
2606804,571086,nao eleito
2606804,1242219,nao eleito
2606804,1510789,nao eleito
2606804,66295,nao eleito
2606804,1023246,nao eleito
2606804,447939,nao eleito
2606804,1050399,nao eleito
2606804,548462,nao eleito
2606804,704509,nao eleito
2606804,502755,nao eleito
2606804,672322,nao eleito
2606804,967787,nao eleito
2606804,415914,nao eleito
2612471,1462763,nao eleito
2612471,1043548,nao eleito
2612471,1010048,nao eleito
2612471,981036,nao eleito
2612471,708382,nao eleito
2612471,816544,nao eleito
2600906,677377,suplente
2600906,879313,suplente
2600906,562197,suplente
2600906,1340234,suplente
2600906,836575,suplente
2600906,660391,suplente
2600906,835686,suplente
2600906,950732,suplente
2600906,1591317,suplente
2600906,1039104,suplente
2600906,1239880,suplente
2600906,907046,suplente
2600906,1801535,eleito por qp
2600906,1410256,suplente
2606408,987656,suplente
2606408,1064208,suplente
2606408,1360282,suplente
2606408,1003268,suplente
2606408,832292,suplente
2606408,1032361,suplente
2606408,1089718,suplente
2606408,997282,suplente
2606408,1201443,suplente
2606408,1292167,suplente
2606408,926441,suplente
2606408,145495,suplente
2606408,1078631,suplente
2606408,515742,suplente
2606408,849041,suplente
2606408,239237,suplente
2606408,575013,eleito por qp
2606408,945950,suplente
2606408,1296192,suplente
2606408,1051350,suplente
2606408,582772,suplente
2615201,1196717,suplente
2615201,1223800,suplente
2615201,30436,eleito por qp
2615201,546896,eleito por qp
2615201,228390,suplente
2615201,935706,eleito por media
2615201,1308549,suplente
2615201,1235761,suplente
2615201,796941,suplente
2615201,1118128,suplente
2615201,889440,suplente
2615201,958028,suplente
2606507,1007529,nao eleito
2606507,109490,nao eleito
2611606,1039974,suplente
2611606,928056,suplente
2611606,655890,suplente
2611606,760139,suplente
2611606,1009331,suplente
2611606,266682,suplente
2611606,1344183,suplente
2611606,549593,suplente
2611606,1093541,suplente
2611606,1030041,suplente
2611606,342218,suplente
2611606,901527,suplente
2611606,984748,suplente
2611606,907841,suplente
2611606,1356212,suplente
2611606,1093931,eleito por qp
2611606,506182,suplente
2611606,935027,suplente
2611606,1608981,suplente
2611606,893584,suplente
2611606,1597107,suplente
2611606,518690,suplente
2611606,1374168,suplente
2611606,608556,suplente
2611606,1500812,suplente
2611606,142063,suplente
2611606,1547393,suplente
2611606,403743,suplente
2611606,1369411,suplente
2611606,672626,suplente
2611903,1060596,nao eleito
2611903,1131179,nao eleito
2611903,1659669,nao eleito
2611903,1370806,nao eleito
2611903,443298,nao eleito
2611903,1473057,nao eleito
2611903,1278238,nao eleito
2611903,508610,nao eleito
2611903,1046142,nao eleito
2611903,332817,nao eleito
2611903,1077242,nao eleito
2611903,418667,nao eleito
2611903,1010722,nao eleito
2611903,910958,nao eleito
2611903,131457,nao eleito
2602308,595067,nao eleito
2602308,1135097,nao eleito
2602308,1395369,nao eleito
2602308,1098039,nao eleito
2602308,703497,nao eleito
2602308,1281239,nao eleito
2602308,516269,nao eleito
2602308,879517,nao eleito
2602308,1019203,nao eleito
2602308,638971,nao eleito
2602308,690437,nao eleito
2602308,653007,nao eleito
2602308,975785,nao eleito
2602308,1294770,nao eleito
2605806,1183531,suplente
2607604,1068687,suplente
2607604,1295619,suplente
2607604,1646125,suplente
2603926,1559224,suplente
2611606,1542758,suplente
2609808,85139,suplente
2604304,1731090,suplente
2600500,1130303,suplente
2605905,982426,suplente
2601904,1428943,eleito por media
2600054,1550458,suplente
2607307,426082,suplente
2609709,1159651,suplente
2609105,72417,suplente
2605806,1478382,suplente
2610004,974579,suplente
2609808,557642,eleito por qp
2607307,1195376,suplente
2607901,1194853,nao eleito
2611606,69873,nao eleito
2611606,1091727,nao eleito
2611606,272299,nao eleito
2613701,819049,nao eleito
2608057,100657,nao eleito
2608057,505587,nao eleito
2608057,1287480,nao eleito
2608057,1057240,nao eleito
2608057,1714760,nao eleito
2608057,1163438,nao eleito
2608057,636316,nao eleito
2608057,1298944,nao eleito
2608057,1000283,nao eleito
2608057,1220521,nao eleito
2608057,1809733,nao eleito
2608057,793294,nao eleito
2608057,1306044,nao eleito
2608057,1432104,nao eleito
2608909,1220224,nao eleito
2608909,1693307,nao eleito
2608909,53230,nao eleito
2608909,1255607,nao eleito
2608909,1286483,nao eleito
2608909,1131798,nao eleito
2608909,1515627,nao eleito
2608909,1260387,nao eleito
2608909,1710392,nao eleito
2608909,1372507,nao eleito
2608909,1045096,nao eleito
2602902,1789778,nao eleito
2602902,834915,nao eleito
2602902,987803,nao eleito
2602902,1506743,nao eleito
2602902,12335,nao eleito
2602902,945362,nao eleito
2602902,1453483,nao eleito
2602902,817313,nao eleito
2602902,1312520,nao eleito
2602902,763276,nao eleito
2602902,1043477,nao eleito
2602902,1147003,nao eleito
2602902,515562,nao eleito
2602902,925167,nao eleito
2602902,1361292,nao eleito
2602902,1587537,nao eleito
2602902,1641328,nao eleito
2602902,912445,nao eleito
2602902,1529460,nao eleito
2602902,1075894,nao eleito
2602902,773992,nao eleito
2602902,451342,nao eleito
2602902,278304,nao eleito
2602902,1152805,nao eleito
2602902,432936,nao eleito
2602902,1682028,nao eleito
2602902,1750956,nao eleito
2602902,990981,nao eleito
2600054,337544,suplente
2600054,1008834,suplente
2600054,1515524,suplente
2600054,400816,suplente
2600054,1726635,suplente
2600054,1144996,suplente
2600054,59604,suplente
2600054,193494,suplente
2600054,240377,suplente
2600054,1800406,suplente
2600054,1237629,suplente
2600054,241106,eleito por qp
2600054,540149,suplente
2600054,359024,suplente
2600054,1325346,suplente
2600054,833137,suplente
2600054,1287773,suplente
2608404,1163350,nao eleito
2608404,1390976,nao eleito
2608404,1372628,nao eleito
2608404,567504,nao eleito
2608404,1004502,nao eleito
2608404,1102774,nao eleito
2608404,482197,nao eleito
2608404,108980,nao eleito
2609600,680457,suplente
2609600,184687,suplente
2609600,23718,suplente
2609600,1078989,suplente
2609600,292093,suplente
2609600,1304262,suplente
2609600,849242,suplente
2609600,605558,suplente
2609600,736170,suplente
2609600,288870,suplente
2609600,402313,suplente
2609600,520229,suplente
2609600,707756,suplente
2609600,1699711,suplente
2609600,1546335,suplente
2609600,723100,suplente
2609600,788917,suplente
2609600,959005,suplente
2609600,1134626,suplente
2609600,952166,suplente
2609600,535420,suplente
2609600,578578,suplente
2609600,1797814,suplente
2609600,1045893,eleito por media
2609600,1763461,suplente
2605509,309068,nao eleito
2605509,1335575,nao eleito
2605509,1755427,nao eleito
2605509,1386085,nao eleito
